MY☀4K直播,#genre#
芙蓉镇,https://txmov2.a.kwimgs.com/upic/2023/02/13/13/BMjAyMzAyMTMxMzU5MzJfNzM5MzQzNzIyXzk2MTI0ODY3NjAwXzBfMw==_b_B436ff38d447ce72f50c0cb4bad24f375.mp4
高山下的花环,https://c1.ddbbffcdn.com/video/gaoshanxiadehuahuan/HD国语/index.m3u8
高山下的花环,https://txmov2.a.kwimgs.com/upic/2023/02/13/14/BMjAyMzAyMTMxNDQ1NThfNzM5MzQzNzIyXzk2MTI3MzU3Mjc2XzBfMw==_b_B31318452d18c2c4b2add9f69b3226bbb.mp4

上甘岭1956,http://uptt.gcwduoduo.com/webup/231215/8e583169c607c292974f01fb2cbc326a.mp4
英雄儿女1964,http://uptt.gcwduoduo.com/webup/231215/ac1336d8fd1e57160f092228559d00f5.mp4
激战无名川1975,http://uptt.gcwduoduo.com/webup/220630/2aee3e9a4fd3d9900663185c0fd51148.mp4
朝鲜战争真实影像记录,http://uptt.gcwduoduo.com/webup/230308/ee6e3fb3a2002fd0f369de4a86399077.mp4
纪录片国庆颂,http://uptt.gcwduoduo.com/webup/231012/e3d068b5597887b644824ec8effc0a41.mp4
少林寺,https://c1.rrcdnbf2.com/video/shaolinsi/HD国语/index.m3u8
少林寺,http://uptt.gcwduoduo.com/webup/220716/cadcf1093a8873377dabf576d6318e45.mp4
少林小子,https://v.gsuus.com/play/oeEq5zge/index.m3u8
少林小子,http://uptt.gcwduoduo.com/webup/220716/4ec6d242079fa332891d09f3b8db3071.mp4
南北少林,http://uptt.gcwduoduo.com/v/210309/7007f4d54f2ebc09af78f28a09d04acd.mp4
南北少林,https://cdn2.yzzy-tv-cdn.com/20220428/16621_c12279b7/index.m3u8
少林俗家弟子,https://www.pjwzz.com/play/61415/2-1.html
少林俗家弟子,http://uptt.gcwduoduo.com/webup/220716/90afe2526447d486663868d300cf8b3f.mp4
少林寺弟子,https://cdn.yzzyvip-29.com/20250904/1316_f3f1b7fc/index.m3u8
武林志,https://play.maoyanplay.top/20231126/cXzY0LvV/index.m3u8
武林志,http://uptt.gcwduoduo.com/v/210309/fc80e4a1a4c4895719a50785d1c3b9db.mp4
武林志,https://hd.ijycnd.com/play/xe715MOb/index.m3u8
新碧血剑,https://hd.ijycnd.com/play/QdJqLogb/index.m3u8
木棉袈裟,https://hd.ijycnd.com/play/Le36j7Ad/index.m3u8
黄河大侠,https://hd.ijycnd.com/play/6dBBLkxd/index.m3u8
岳家小将,https://hd.ijycnd.com/play/QdJ6yXod/index.m3u8
白衣侠女,https://hd.ijycnd.com/play/QdJ64KPd/index.m3u8
醉鬼张三,https://hd.ijycnd.com/play/PdRowAVe/index.m3u8
血滴子秘史,https://hd.ijycnd.com/play/xe7WYye7/index.m3u8
神偷燕子李三,https://hd.ijycnd.com/play/QdJQyvbO/index.m3u8
侠女十三妹,https://hd.ijycnd.com/play/QdJy6GDb/index.m3u8
金镖黄天霸,https://hd.ijycnd.com/play/negJQKjd/index.m3u8
自古英雄出少年,https://c1.rrcdnbf2.com/video/ziguyingxiongchushaonian1983/HD国语/index.m3u8
自古英雄出少年,http://uptt.gcwduoduo.com/webup/220716/6d19e84ce4059348380a37a39c8b6541.mp4
鹰爪铁布衫,https://c1.rrcdnbf2.com/video/yingzhuatiebushan/HD国语/index.m3u8
鹰爪铁布衫,http://uptt.gcwduoduo.com/webup/220710/d91f562e712e4aeb72b9c262c49c5387.mp4
大上海1937,https://vip1.lz-cdn.com/20220804/27161_ab52f654/index.m3u8
上海滩十三太保,https://p.bvvvvvvvvv1f.com/video/shanghaitanshisantaibao/HD国语版/index.m3u8
上海滩十三太保,https://hd.ijycnd.com/play/6dBPy2a7/index.m3u8

桥-南斯拉夫1969,http://uptt.gcwduoduo.com/webup/230925/ccab78d922fd87a6cd40c071f9c82c27.mp4
桥-南斯拉夫1969,https://hd.ijycnd.com/play/mep7AoQd/index.m3u8
这里的黎明静悄悄1972,http://uptt.gcwduoduo.com/webup/240111/78c29222c80361d0febffa27f19fcd42.mp4
丁丁历险记,https://hd.ijycnd.com/play/zbq70rep/index.m3u8
埃及艳后,https://c1.ddbbffcdn.com/video/aijiyanhou/HD中字/index.m3u8
小鬼当家1,https://p.b8bf.com/video/xiaoguidangjia/高清/index.m3u8
小鬼当家2,https://c1.ddbbffcdn.com/video/xiaoguidangjia2/HD中字/index.m3u8
小鬼当家3,https://c1.ddbbffcdn.com/video/xiaoguidangjia3/HD中字/index.m3u8

港台影视,#genre#
刀剑笑,http://jsmov2.a.yximgs.com/bs3/video-hls/5215168447635500734_hlsb.m3u8
东方三侠,http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8
东方秃鹰,http://jsmov2.a.yximgs.com/bs3/video-hls/5218546164654879826_hlsb.m3u8
英雄本色1,https://hd.ijycnd.com/play/vbmMzEbY/index.m3u8
英雄本色2,https://hd.ijycnd.com/play/zbqMEDbp/index.m3u8
英雄本色3：夕阳之歌,https://hd.ijycnd.com/play/6dBRM2d7/index.m3u8
英雄好汉,https://hd.ijycnd.com/play/QdJqoqgb/index.m3u8
上海滩,https://yzzy.play-cdn8.com/20220722/9510_35be67fb/index.m3u8
上海滩,https://v1.qsstvw.com/202505/23/CfAyVTBSdi85/video/index.m3u8
上海滩续集,https://cdn.wlcdn88.com:777/bl1uF84C/index.m3u8
上海滩续集,https://hd.ijycnd.com/play/zbqxGx0a/index.m3u8
新上海滩,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTAwMjZfNDAzMDAxOTlfNjM2NzkwMDAxMTNfMF8z_b_Bcc430667a27fbeb6e41a7c69291fab1f.mp4
赌神1,https://txmov2.a.kwimgs.com/bs3/video-hls/5230086603510673905_hlsb.m3u8?pkey=AAUyMbVkU7WkimubgX0RPM_gxiBDBZ0O6NjXg8fqHAfjVU3xFbWk1Mq_dhogP1fSZfTuxFuTTP4Q9geCGPwtGGOxQWCeEZMzc8A0cmLTyXrZZWUeTZQtSukPK5Y5UyZPBuM
赌神1,https://txmov2.a.kwimgs.com/bs3/video-hls/5230086603510673905_hlsb.m3u8?
赌神1,https://vip.ffzy-online.com/20221017/865_74da177a/index.m3u8
赌神2,https://vip.lz-cdn.com/20220622/20003_820596d4/index.m3u8
赌神3之少年赌神,https://hd.ijycnd.com/play/zbqYoGbp/index.m3u8
赌侠1990,https://txmov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzE0NTFfNDAzMDAxOTlfNjM2NTMxODUxMDBfMF8z_bF_Bdb9e531cd6e9c71bb366fe9c16429985.mp4
赌侠1999,https://txmov2.a.kwimgs.com/upic/2021/02/07/10/BMjAyMTAyMDcxMDEzMzZfNDAzMDAxOTlfNDM3MzM4MjMzMzBfMF8z_b_B4a59a2352495fc067341ccd71f7682b5.mp4
赌侠2之上海滩赌圣,https://txmov2.a.kwimgs.com/upic/2021/02/22/22/BMjAyMTAyMjIyMjU2NDFfMTI0MzE0NjMyOF80NDg1MDgzMTY5NF8yXzM=_b_B35aa4e9376173041991a9a379ff4ac56.mp4
至尊三十六计之偷天换日,https://hd.ijycnd.com/play/0dN9rZvb/index.m3u8
九一神雕侠侣,http://jsmov2.a.yximgs.com/bs3/video-hls/5227553349016599035_hlsb.m3u8
九二神雕之痴心情长剑,http://jsmov2.a.yximgs.com/bs3/video-hls/5188428323796620673_hlsb.m3u8
天若有情,http://jsmov2.a.yximgs.com/bs3/video-hls/5246412168297899387_hlsb.m3u8
义胆雄心,http://jsmov2.a.yximgs.com/bs3/video-hls/5237686462055775486_hlsb.m3u8

整蛊王,https://c1.ddbbffcdn.com/video/replacexxx0810/202409267spZyJaXindex.m3u8/index.m3u8
整蛊王,https://hd.ijycnd.com/play/0dNk528e/index.m3u8
超级整蛊霸王,https://c1.rrcdnbf6.com/video/chaojizhenggubawang/HD国语/index.m3u8


倩女幽魂1妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂2人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂3道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
倩女幽魂2人间道 (普通话版),https://hd.ijycnd.com/play/QbYWx2ez/index.m3u8
倩女幽魂3：道道道 (普通话版),https://hd.ijycnd.com/play/Le3QpOb6/index.m3u8

黄飞鸿之壮志凌云1991,https://cdn4.yzzy-tv-cdn.com/20220617/21900_8ceba9f5/index.m3u8
黄飞鸿之男儿当自强1992,https://hd.ijycnd.com/play/0dN9nMLb/index.m3u8
黄飞鸿之男儿当自强1992,https://cdn4.yzzy-tv-cdn.com/20220606/17341_21dfaf46/index.m3u8
黄飞鸿之狮王争霸1993,https://hd.ijycnd.com/play/Le3QWX9b/index.m3u8
黄飞鸿之狮王争霸1993,https://hd.ijycnd.com/play/negZzEDd/index.m3u8
黄飞鸿之铁鸡斗蜈蚣1993,https://cdn2.yzzy-tv-cdn.com/20220415/13227_56714be0/index.m3u8
黄飞鸿之王者之风1994,https://hd.ijycnd.com/play/vbmwBEEe/index.m3u8
黄飞鸿之龙城歼霸1994,https://hd.ijycnd.com/play/0dNLMgpa/index.m3u8
黄飞鸿之西域雄狮1997,https://hd.ijycnd.com/play/zbqZV7dp/index.m3u8

醉拳1,https://hd.ijycnd.com/play/6dBLQZQa/index.m3u8
醉拳1,https://txmov2.a.kwimgs.com/upic/2021/09/30/18/BMjAyMTA5MzAxODM1NTFfMTI0MzE0NjMyOF81ODEwNDc3MzAzOF8yXzM=_b_B1b01bbe5b567f842b3de0b78109d1907.mp4
醉拳2,https://vip.ffzy-play6.com/20221129/9308_1fceb255/3000k/hls/mixed.m3u8
醉拳II,https://vip.ffzy-play6.com/20221129/9308_1fceb255/3000k/hls/mixed.m3u8
醉拳3,https://vip.lzcdn2.com/20220528/7719_845dbb4a/1200k/hls/mixed.m3u8
醉拳3,https://hd.ijycnd.com/play/Le3QwvRb/index.m3u8

绝代双骄,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTI1NTZfNDAzMDAxOTlfNjM2NjgzNTczODVfMF8z_bF_Bc720676583ca56b0ef29756139ed2471.mp4
笑傲江湖,https://hd.ijycnd.com/play/vbm7BpeY/index.m3u8
笑傲江湖1990,https://hd.ijycnd.com/play/Le32Bz9d/index.m3u8
笑傲江湖2：东方不败,https://cdn2.yzzy-tv-cdn.com/20220331/4843_724c1ac5/index.m3u8
笑傲江湖2：东方不败,https://hd.ijycnd.com/play/6dBBgJJd/index.m3u8
东方不败之风云再起,https://hd.ijycnd.com/play/neg51A6b/index.m3u8
倚天屠龙记之魔教教主,https://hd.ijycnd.com/play/neg7g3ew/index.m3u8
倚天屠龙记之魔教教主,https://yzzy.play-cdn17.com/20230807/14796_cf08591e/index.m3u8
倚天屠龙记之魔教教主,https://vip.ffzy-online1.com/20230622/41615_05003dd5/2000k/hls/mixed.m3u8
六指琴魔,https://hd.ijycnd.com/play/zbqoNRep/index.m3u8
白发魔女传,https://vip.ffzy-online.com/20221015/598_e3bb4b6b/2000k/hls/mixed.m3u8
白发魔女2,https://hd.ijycnd.com/play/QdJ62ydO/index.m3u8
新天龙八部之天山童姥,https://vip.ffzy-play7.com/20221112/3355_8fe53bcd/2000k/hls/mixed.m3u8
新天龙八部之天山童姥,https://hd.ijycnd.com/play/xe7W1Oe7/index.m3u8
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
新碧血剑,https://vip.ffzy-play6.com/20221129/9447_854e400a/3000k/hls/mixed.m3u8
新仙鹤神针 ,https://hd.ijycnd.com/play/xe7W9Be7/index.m3u8
方世玉,https://yzzy.play-cdn4.com/20220606/17350_39c4425b/index.m3u8
方世玉,https://cdn4.yzzy-tv-cdn.com/20220606/17350_39c4425b/index.m3u8
方世玉,https://hd.ijycnd.com/play/xe79zOb7/index.m3u8
方世玉续集,https://vip.ffzy-play6.com/20221129/9315_1d7ec0af/index.m3u8
方世玉续集,https://hd.ijycnd.com/play/PdRlXYaG/index.m3u8
太极张三丰,https://cdn8.yzzy-tv-cdn.com/20220713/4780_8d927b57/index.m3u8
太极张三丰,https://hd.ijycnd.com/play/QdJ1OvbO/index.m3u8
太极张三丰,http://39.153.130.167:35455/huya/26355770
精武英雄,https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
中南海保镖,https://yzzy.play-cdn12.com/20221209/8945_a6db6471/index.m3u8
醉拳1,https://hd.ijycnd.com/play/6dBLQZQa/index.m3u8
醉拳1,https://txmov2.a.kwimgs.com/upic/2021/09/30/18/BMjAyMTA5MzAxODM1NTFfMTI0MzE0NjMyOF81ODEwNDc3MzAzOF8yXzM=_b_B1b01bbe5b567f842b3de0b78109d1907.mp4
醉拳1,https://vip.lzcdn2.com/20220407/2609_2d217427/1200k/hls/mixed.m3u8
醉拳1,https://vip.ffzy-play7.com/20230202/13070_b42acba9/2000k/hls/mixed.m3u8
醉拳2,https://vip.ffzy-play6.com/20221129/9308_1fceb255/3000k/hls/mixed.m3u8
醉拳3,https://vip.lzcdn2.com/20220528/7719_845dbb4a/1200k/hls/mixed.m3u8
醉拳3,https://hd.ijycnd.com/play/Le3QwvRb/index.m3u8
醉拳3,https://hd.ijycnd.com/play/vbmM60bY/index.m3u8
醉拳3,https://vip.lzcdn2.com/20220528/7719_845dbb4a/1200k/hls/mixed.m3u8
醉拳3,https://vip.ffzy-play7.com/20221112/3468_38ba3d24/2000k/hls/mixed.m3u8

周星驰经典,#genre#
功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
国产凌凌漆,https://c1.rrcdnbf2.com/video/guochanlinglingqi/HD国语/index.m3u8
大内密探零零发,https://p.bvvvvvvvvv1f.com/video/daneimitanlinglingfa/HD国语/index.m3u8
鹿鼎记,https://c1.rrcdnbf6.com/video/ludingji/HD国语/index.m3u8
鹿鼎记2:神龙教,https://vip.ffzy-play7.com/20230101/10739_492582b8/2000k/hls/mixed.m3u8
鹿鼎记2:神龙教,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8
济公,https://c1.rrcdnbf3.com/video/jigong/HD国语/index.m3u8
大话西游之大圣娶亲,https://p.bvvvvvvvvv1f.com/video/dahuaxiyouzhidashengquqin/HD国语/index.m3u8
大话西游之月光宝盒,https://p.bvvvvvvvvv1f.com/video/dahuaxiyouzhiyueguangbaohe/HD国语/index.m3u8
审死官,https://ukzy.ukubf4.com/20220407/OxgWrcNR/index.m3u8
审死官,https://c1.rrcdnbf6.com/video/shensiguan/HD国语/index.m3u8
九品芝麻官,https://vip.ffzy-play6.com/20221205/9996_68ad8079/3000k/hls/mixed.m3u8
九品芝麻官,https://ukzy.ukubf4.com/20220407/CQI7owSE/index.m3u8
唐伯虎点秋香,https://c1.rrcdnbf2.com/video/tangbohudianqiuxiang/HD国语/index.m3u8
唐伯虎点秋香,https://ukzy.ukubf4.com/20220407/wnsgZzX9/index.m3u8
武状元苏乞儿,https://vip.ffzy-play7.com/20221112/3309_a8fac958/2000k/hls/mixed.m3u8
武状元苏乞儿,https://p.bvvvvvvvvv1f.com/video/wuzhuangyuansuqier/HD国语/index.m3u8
逃学威龙1,https://c1.rrcdnbf2.com/video/taoxueweilong/HD国语/index.m3u8
逃学威龙1,https://vip.ffzy-play6.com/20221112/6099_f4649b91/3000k/hls/mixed.m3u8
逃学威龙2,https://c1.rrcdnbf2.com/video/taoxueweilong2/HD国语/index.m3u8
逃学威龙2,https://vip.ffzy-play6.com/20221112/6101_3ea56df6/3000k/hls/mixed.m3u8
逃学威龙3之龙过鸡年,https://c1.rrcdnbf2.com/video/taoxueweilong3zhilongguojinian/HD国语/index.m3u8
逃学威龙3之龙过鸡年,https://vip.ffzy-play6.com/20221112/6103_d6c1afdb/3000k/hls/mixed.m3u8
逃学英雄传,https://c1.rrcdnbf2.com/video/taoxueyingxiongchuan/HD国语/index.m3u8
逃学英雄传,https://vip.ffzy-play7.com/20221209/9162_6cf398aa/2000k/hls/mixed.m3u8
整蛊专家,https://p.bvvvvvvvvv1f.com/video/zhengguzhuanjia/HD国语/index.m3u8
百变星君,https://p.bvvvvvvvvv1f.com/video/baibianxingjun/HD国语/index.m3u8
新精武门1991,https://c1.rrcdnbf2.com/video/xinjingwumen1991/HD国语/index.m3u8
龙的传人,https://p.bvvvvvvvvv1f.com/video/longdechuanren/HD国语/index.m3u8
霹雳先锋,https://p.bvvvvvvvvv1f.com/video/pilixianfeng/HD国语/index.m3u8
咖喱辣椒,https://ukzy.ukubf4.com/20220407/2mftU655/index.m3u8
赌圣,https://c1.ddbbffcdn.com/video/dusheng1990/HD国语/index.m3u8
赌侠,https://p.bvvvvvvvvv1f.com/video/duxia/HD国语%E7%89%88/index.m3u8
千王之王,https://ukzy.ukubf4.com/20220331/8qlDdjip/index.m3u8
食神,https://c1.rrcdnbf3.com/video/shishen/HD国语/index.m3u8
少林足球,https://c1.ddbbffcdn.com/video/shaolinzuqiu/HD国语/index.m3u8
长江七号,https://p.bvvvvvvvvv1f.com/video/changjiangqihao/HD国语/index.m3u8
喜剧之王,https://c1.rrcdnbf2.com/video/xijuzhiwang1999/HD国语/index.m3u8

